Date,Open,High,Low,Close,Adj Close,Volume
2017-04-27,276.200012,280.000000,275.049988,276.299988,276.299988,2268153
2017-04-28,277.500000,282.000000,275.799988,280.000000,280.000000,1436250
2017-05-02,280.000000,280.000000,270.500000,272.750000,272.750000,2062299
2017-05-03,274.100006,276.000000,268.500000,269.450012,269.450012,2687003
2017-05-04,270.950012,271.200012,266.250000,266.950012,266.950012,1140057
2017-05-05,268.799988,268.799988,257.450012,258.950012,258.950012,3018815
2017-05-08,258.100006,263.549988,258.100006,261.299988,261.299988,2028955
2017-05-09,262.000000,265.250000,260.950012,262.250000,262.250000,1147684
2017-05-10,264.000000,266.299988,261.000000,263.350006,263.350006,1296969
2017-05-11,264.000000,266.899994,264.000000,264.899994,264.899994,1875642
2017-05-12,265.799988,266.600006,262.700012,264.799988,264.799988,1861293
2017-05-15,266.000000,266.200012,262.299988,263.799988,263.799988,1469749
2017-05-16,265.000000,267.850006,264.000000,267.000000,267.000000,1425209
2017-05-17,267.549988,273.299988,265.399994,270.950012,270.950012,10100650
2017-05-18,266.950012,270.399994,262.549988,264.500000,264.500000,2364811
2017-05-19,266.000000,267.950012,261.049988,266.799988,266.799988,2333061
2017-05-22,269.899994,271.399994,264.399994,265.149994,265.149994,3544790
2017-05-23,266.250000,267.850006,261.450012,265.000000,265.000000,3419269
2017-05-24,274.000000,279.799988,271.649994,276.450012,276.450012,9250872
2017-05-25,279.000000,285.450012,277.799988,282.200012,282.200012,3830300
2017-05-26,284.500000,289.700012,281.200012,286.850006,286.850006,2721459
