Date,Open,High,Low,Close,Adj Close,Volume
2007-05-28,869.950012,875.000000,858.150024,1723.900024,861.950012,3080112
2007-05-29,861.000000,884.000000,856.400024,1756.900024,878.450012,4642890
2007-05-30,875.000000,890.000000,871.049988,1752.849976,876.424988,6167750
2007-05-31,877.500000,885.875000,873.500000,1758.800049,879.400024,3732996
2007-06-01,886.400024,889.950012,873.674988,1751.250000,875.625000,3009908
2007-06-04,884.500000,884.500000,869.275024,1741.949951,870.974976,2788816
2007-06-05,869.500000,875.500000,861.075012,1745.400024,872.700012,3621746
2007-06-06,875.500000,879.000000,841.150024,1691.300049,845.650024,5455364
2007-06-07,836.500000,853.400024,830.000000,1669.150024,834.575012,5179380
2007-06-08,832.000000,848.924988,823.549988,1657.050049,828.525024,6907392
2007-06-11,900.000000,900.000000,830.125000,1666.150024,833.075012,4310650
2007-06-12,837.450012,855.924988,831.349976,1698.900024,849.450012,5944404
2007-06-13,849.150024,854.900024,835.000000,1675.400024,837.700012,4481330
2007-06-14,843.000000,851.500000,842.500000,1696.050049,848.025024,3992384
2007-06-15,850.000000,855.000000,834.075012,1681.900024,840.950012,3993952
2007-06-18,848.900024,848.900024,833.250000,1671.599976,835.799988,2849232
2007-06-19,835.799988,865.200012,835.049988,1726.550049,863.275024,4404046
2007-06-20,863.275024,874.400024,861.000000,1732.949951,866.474976,3920188
2007-06-21,867.500000,873.750000,860.599976,1734.349976,867.174988,3243018
2007-06-22,867.500000,867.500000,849.325012,1705.099976,852.549988,4111306
2007-06-25,854.000000,857.000000,848.400024,1709.150024,854.575012,5778878
2007-06-26,854.500000,860.000000,850.000000,1703.250000,851.625000,2884132
2007-06-27,849.500000,859.950012,846.325012,1698.550049,849.275024,3143942
2007-06-28,854.500000,857.400024,843.174988,1692.000000,846.000000,5634178
2007-06-29,850.000000,855.500000,844.500000,1700.550049,850.275024,5271666
2007-07-02,852.000000,856.000000,839.525024,1684.300049,842.150024,5475464
2007-07-03,838.049988,856.424988,838.049988,1707.300049,853.650024,5361078
