Date,Open,High,Low,Close,Adj Close,Volume
2007-05-28,92.425003,92.500000,90.324997,362.899994,90.724998,1611388
2007-05-29,90.525002,91.212502,88.800003,357.549988,89.387497,1141572
2007-05-30,90.000000,90.000000,87.500000,353.100006,88.275002,1441844
2007-05-31,88.750000,92.087502,88.175003,361.200012,90.300003,3125752
2007-06-01,90.500000,91.250000,86.900002,360.950012,90.237503,1288060
2007-06-04,88.750000,92.250000,87.912498,355.600006,88.900002,2495964
2007-06-05,88.900002,89.000000,86.262497,349.899994,87.474998,2628600
2007-06-06,86.412498,87.987503,84.300003,340.950012,85.237503,3001784
2007-06-07,82.912498,86.449997,82.912498,344.049988,86.012497,2041004
2007-06-08,86.000000,86.000000,82.337502,331.250000,82.812500,2879540
2007-06-11,83.250000,85.724998,82.812500,338.299988,84.574997,2615180
2007-06-12,84.987503,86.875000,83.550003,346.350006,86.587502,1764756
2007-06-13,85.800003,87.199997,83.300003,334.500000,83.625000,509188
2007-06-14,85.474998,85.474998,82.787498,334.799988,83.699997,1089116
2007-06-15,83.775002,84.250000,82.750000,334.600006,83.650002,830476
2007-06-18,82.500000,84.250000,81.587502,334.000000,83.500000,743688
2007-06-19,83.237503,84.250000,81.625000,332.149994,83.037498,1219168
2007-06-20,83.974998,84.349998,82.750000,333.000000,83.250000,1031956
2007-06-21,84.362503,88.000000,82.574997,347.399994,86.849998,1726140
2007-06-22,92.500000,92.500000,86.750000,352.100006,88.025002,1227064
2007-06-25,88.250000,88.687500,84.500000,343.149994,85.787498,557256
2007-06-26,86.000000,86.750000,83.750000,335.750000,83.937500,976000
2007-06-27,85.250000,85.250000,82.012497,329.500000,82.375000,1722732
2007-06-28,83.724998,84.500000,82.750000,336.750000,84.187500,1283108
2007-06-29,83.762497,85.525002,83.025002,340.450012,85.112503,1234324
2007-07-02,85.250000,86.375000,84.500000,343.049988,85.762497,1317660
2007-07-03,84.849998,87.487503,84.750000,339.899994,84.974998,1430280
2007-07-04,83.162498,92.474998,83.162498,340.049988,85.012497,1499036
2007-07-05,84.775002,85.625000,83.512497,340.000000,85.000000,1321240
2007-07-06,85.125000,85.150002,84.000000,337.350006,84.337502,1535672
2007-07-09,83.750000,84.974998,83.062500,337.850006,84.462502,920748
2007-07-10,84.500000,85.000000,83.574997,337.399994,84.349998,1041164
2007-07-11,84.000000,87.250000,82.925003,335.600006,83.900002,1171664
2007-07-12,84.500000,84.500000,82.912498,332.450012,83.112503,1138404
2007-07-13,83.312500,85.000000,83.312500,337.799988,84.449997,962940
2007-07-16,84.974998,84.974998,82.550003,333.450012,83.362503,1190972
2007-07-17,83.125000,83.962502,82.762497,332.649994,83.162498,848400
2007-07-18,83.250000,84.974998,82.250000,331.100006,82.775002,466292
2007-07-19,83.250000,83.599998,82.587502,332.299988,83.074997,519848
2007-07-20,82.750000,84.724998,80.912498,324.899994,81.224998,3183664
2007-07-23,80.250000,80.912498,79.175003,317.600006,79.400002,1846992
2007-07-24,79.675003,80.862503,76.650002,310.250000,77.562500,2851592
2007-07-25,77.500000,79.125000,77.425003,314.450012,78.612503,770552
2007-07-26,79.000000,80.000000,77.887497,317.450012,79.362503,1534804
2007-07-27,77.637497,79.974998,77.000000,310.899994,77.724998,1405440
2007-07-30,79.000000,79.224998,75.750000,304.700012,76.175003,1772056
2007-07-31,76.250000,80.750000,76.000000,321.299988,80.324997,1993344
2007-08-01,80.000000,80.000000,76.587502,307.799988,76.949997,992780
2007-08-02,76.387497,77.900002,75.525002,306.149994,76.537498,1191652
2007-08-03,77.000000,77.625000,76.500000,308.049988,77.012497,1268020
2007-08-06,76.500000,79.625000,75.287498,311.350006,77.837502,765408
2007-08-07,78.750000,80.199997,78.750000,316.600006,79.150002,1132996
2007-08-08,78.275002,81.212502,77.750000,323.700012,80.925003,903068
2007-08-09,81.250000,81.375000,79.012497,318.299988,79.574997,1228648
2007-08-10,78.000000,79.175003,76.337502,315.149994,78.787498,848464
2007-08-13,79.750000,80.587502,77.775002,319.899994,79.974998,513904
2007-08-14,80.000000,81.487503,78.900002,324.850006,81.212502,1396112
2007-08-16,79.937500,81.212502,76.875000,316.049988,79.012497,554644
2007-08-17,79.750000,80.512497,75.550003,307.500000,76.875000,1108564
2007-08-20,78.000000,79.699997,77.474998,310.399994,77.599998,1324208
2007-08-21,78.487503,78.487503,75.037498,301.049988,75.262497,507472
2007-08-22,77.000000,77.000000,74.750000,300.700012,75.175003,973324
2007-08-23,76.875000,77.500000,74.500000,299.899994,74.974998,1412196
2007-08-24,75.000000,75.362503,74.500000,300.250000,75.062500,1660340
2007-08-27,76.000000,76.349998,75.000000,300.799988,75.199997,1387152
2007-08-28,75.062500,76.449997,74.837502,301.100006,75.275002,970536
2007-08-29,75.000000,78.000000,74.474998,310.600006,77.650002,2568244
